191613;842,597,20,27,
191614;842,598,20,26,
191615;842,597,20,27,
191616;842,597,20,27,
191617;842,597,20,27,
191618;842,599,19,26,
191619;842,599,19,25,
191620;842,599,20,25,
191621;842,599,20,25,
191622;841,600,21,24,
191623;842,599,20,25,
191624;842,598,20,25,
191625;841,598,21,25,
191626;841,598,21,25,
191627;841,598,22,25,
191628;841,599,22,25,
191629;841,599,22,25,
191630;841,599,22,25,
191631;841,599,22,25,
191632;841,599,22,25,
191633;840,599,22,26,
191634;840,598,21,26,
191635;841,598,20,28,
191636;841,598,20,28,
191637;841,598,20,28,
191638;841,596,19,29,
191639;841,597,19,28,
191640;841,597,20,28,
191641;841,597,20,27,
191642;840,597,21,27,
191643;840,597,22,28,
191644;840,597,22,28,
191645;840,597,22,28,
191646;840,596,22,28,
191647;840,596,21,28,
191648;840,596,21,28,
191649;840,596,21,28,
191650;840,596,21,28,
191651;840,596,21,28,
191652;840,596,21,28,
191653;840,595,20,28,
191654;840,595,20,28,
191655;840,595,20,28,
191656;840,595,20,28,
191657;840,595,20,28,
191658;840,595,20,28,
191659;840,595,20,28,
191660;840,595,20,28,
191661;840,595,20,28,
191662;840,595,20,28,
191663;840,595,20,28,
191664;840,595,20,28,
191665;840,595,20,28,
191666;840,595,20,28,
191667;834,594,21,30,
191668;834,594,21,30,
191669;833,593,22,30,
191670;833,593,22,30,
191671;832,593,22,29,
191672;833,593,22,29,
191673;833,593,21,30,
191674;833,592,21,29,
191675;834,592,20,30,
191676;833,593,21,28,
191677;834,593,20,28,
191678;832,592,21,29,
191679;832,592,21,28,
191680;834,593,20,28,
191681;834,593,20,28,
191682;834,593,20,28,
191683;831,592,22,29,
191684;831,592,22,29,
191685;831,592,22,29,
191686;831,592,22,28,
191687;830,591,23,28,
191688;831,591,22,28,
191689;830,590,22,29,
191690;830,590,22,30,
191691;829,588,22,31,
191692;830,589,22,30,
191693;829,590,22,30,
191694;828,589,21,30,
191695;827,588,21,32,
191696;828,586,21,29,
191697;827,587,21,28,
191698;827,586,21,27,
191699;828,586,22,28,
191700;828,586,22,28,
191701;828,585,22,29,
191702;827,585,21,30,
191703;827,585,22,29,
191704;827,585,22,29,
191705;826,584,23,29,
191706;827,584,22,30,
191707;826,585,22,28,
191708;826,584,21,29,
191709;826,583,22,29,
191710;827,583,22,29,
191711;826,583,23,30,
